"periodo","ecommerce","marca","producto","precio.antes","precio.actual","pulgadas","rango","descuento"
2017,"linio","samsung","tv uhd 4k smart 49ku6300 49"" samsung",2999,2097,49,"S/.1500 -
 S/.2500",-0.300766922307436
2017,"linio",NA,"cybertel - parlantes 2.1,radio fm,usb, 60 wats, p/ tv, pc, laptop",129.99,89.99,60,"< S/.500",-0.307715978152166
2017,"linio","samsung","televisor samsung un48j6400 led full hd 48""smart tizen 3d 2015-negro",NA,2499,48,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","samsung - televisor led ultra hd smart 55"" un55ku6000 - negro",3299.99,2679,55,"S/.2500 -
 S/.3500",-0.188179358119267
2017,"linio","samsung","samsung - televisor led full hd 60"" smart un60j6300 - negro",4089,3269,60,"S/.2500 -
 S/.3500",-0.200538028857911
2017,"linio","aoc","televisor aoc led 49'' full hd le49f1361 - negro",1599,1269,49,"S/.500 -
 S/.1500",-0.206378986866792
2017,"linio","daewoo","daewoo - tv led 32"" l32r640ats - negro",899,709,32,"S/.500 -
 S/.1500",-0.211345939933259
2017,"linio","panasonic","panasonic - televisor led full hd 40"" tc-40d400l - negro",1439,1149,40,"S/.500 -
 S/.1500",-0.201528839471855
2017,"linio","lg","lg televisor led full hd smart 43"" 43lh5730",1499,1409,43,"S/.500 -
 S/.1500",-0.0600400266844563
2017,"linio","lg","tv led smart lg 32lh570b  hd - negro",999,889,32,"S/.500 -
 S/.1500",-0.11011011011011
2017,"linio","sony","sony tv led smart hd 32"" motion flow xr240 kdl-32w605d",1199,1114,32,"S/.500 -
 S/.1500",-0.0708924103419516
2017,"linio","samsung","samsung - televisor led ultra hd smart 60"" un60ku6000 ‚<U+0080><U+0093> negro",9379,7499,60,"> S/.4,500",-0.200447808934854
2017,"linio",NA,"tv box android digitalz - wifi netflix miracast smart tv 1gb ram 8gb rom - negro",250,180,NA,"< S/.500",-0.28
2017,"linio","lg","lg monitor 27.5‚<U+0080><U+0099>‚<U+0080><U+0099> - 28mt45b",899,699,27,"S/.500 -
 S/.1500",-0.222469410456062
2017,"linio","samsung","samsung smart tv curvo ultra hd 4k 49'' tizen un49ku6500",3499,2799,49,"S/.2500 -
 S/.3500",-0.20005715918834
2017,"linio","jvc","televisor jvc lt-32kb45, 32"", hdtv, smart tv, android 4.4.",990,895,32,"S/.500 -
 S/.1500",-0.0959595959595959
2017,"linio","lg","lg - televisor led full hd 49"" smart 49lh5700 - negro",2189,1749,49,"S/.1500 -
 S/.2500",-0.201005025125628
2017,"linio","sony","sony - televisor led ultra hd 4k 49"" smart xbr-49x705d - gris",4439,3549,49,"S/.3500 -
 S/.4500",-0.20049560711872
2017,"linio","lg","lg tv plasma full hd 60'' - 60pb5600",NA,2499,60,"S/.1500 -
 S/.2500",NA
2017,"linio","sony","sony tv led smart full hd 40"" motion flow xr240 kdl-40w655d.",1599,1349,40,"S/.500 -
 S/.1500",-0.156347717323327
2017,"linio","sony","sony - televisor led 65"" 4k smart con android xbr-65x805c ‚<U+0080><U+0093> gris",8339,6669,65,"> S/.4,500",-0.200263820601991
2017,"linio","lg","lg - televisor led ultra hd 4k 49"" smart 49uh6100 ‚<U+0080><U+0093> negro",2749,2199,49,"S/.1500 -
 S/.2500",-0.200072753728629
2017,"linio","aoc","tv led aoc 39'' le39m1365 hd digital ‚<U+0080><U+0093> negro",929,791,39,"S/.500 -
 S/.1500",-0.148546824542519
2017,"linio",NA,"4k port„°til android smart tv box m8s s812 + 2 gb 8 gb quad core jugador xbmc / kodi",371,204,812,"< S/.500",-0.450134770889488
2017,"linio","lg","lg - televisor led ultra hd 4k 49"" smart 49uh6500 - gris",3199,2549,49,"S/.2500 -
 S/.3500",-0.203188496405127
2017,"linio",NA,"pixnor mini hdmi a sdi sd-sdi hd-sdi 3g-sdi convertidor de hd 1080p video converter con adaptador de energ„≠a de estados unidos-tap„≥n (negro)",160,112,1080,"< S/.500",-0.3
2017,"linio","samsung","smart tv samsung 32 led hd j4300 wifi / hdmi / usb / netflix",895,883,32,"S/.500 -
 S/.1500",-0.0134078212290503
2017,"linio","lg","lg - televisor led ultra hd 4k 43"" smart 43uh6100 - negro",2189,1749,43,"S/.1500 -
 S/.2500",-0.201005025125628
2017,"linio","lg","lg tv led full hd 32"" 32lh500 - negro + usb 8gb",999,869,32,"S/.500 -
 S/.1500",-0.13013013013013
2017,"linio","panasonic","panasonic tv led smart full hd 40'' - tc-l40sv7l",1599,1429,40,"S/.500 -
 S/.1500",-0.106316447779862
2017,"linio","nex","nex - televisor led 32"" hd le3208tva - negro",699,597,32,"S/.500 -
 S/.1500",-0.145922746781116
2017,"linio","lg","lg - tv monitor led 23.6"" hd - 24mt48af-pm-negro",799,497,23.6,"< S/.500",-0.377972465581978
2017,"linio","daewoo","daewoo tv led  full hd 43''l43r630aksp  - negro",1099,1059,43,"S/.500 -
 S/.1500",-0.0363967242948134
2017,"linio","aoc","televisor aoc led 39'' -le39m1365 hd digital +rack fijo",1199,829,39,"S/.500 -
 S/.1500",-0.308590492076731
2017,"linio","samsung","samsung - televisor led ultra hd smart 49"" un49ku6400 ‚<U+0080><U+0093> gris",5059,4049,49,"S/.3500 -
 S/.4500",-0.199644198458193
2017,"linio","samsung","samsung - televisor led ultra hd smart 50"" un50ku6000 ‚<U+0080><U+0093> negro",4059,2499,50,"S/.1500 -
 S/.2500",-0.384331116038433
2017,"linio",NA,"televisor nadal led 32"" full hd - negro",699,549,32,"S/.500 -
 S/.1500",-0.214592274678112
2017,"linio","samsung","samsung - televisor 49"" full hd curved smart un49k6500ag - negro",2849,2279,49,"S/.1500 -
 S/.2500",-0.2000702000702
2017,"linio","altron","altron - televisor led altron 19""  - negro",NA,519,19,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg tv smart led full hd 42"" - 42lf5850",1999,1649,42,"S/.1500 -
 S/.2500",-0.175087543771886
2017,"linio","lg","lg tv led full hd 43"" 43lh5000  + 01 memoria usb kingston de  8gb",1899,1379,43,"S/.500 -
 S/.1500",-0.273828330700369
2017,"linio","samsung","samsung - televisor led ultra hd smart 40"" un40ku6000 ‚<U+0080><U+0093> negro",2689,2149,40,"S/.1500 -
 S/.2500",-0.200818148010413
2017,"linio","nex","nex televisor led hd 32"" led3208smr smart tv",NA,999,32,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","televisor 49"" full hd curved smart tv - un49k6500ag- samsung",NA,2999,49,"S/.2500 -
 S/.3500",NA
2017,"linio","altron","altron - televisor con sintonizador digital 49"" modelo: 49ln4100- negro",1399,1199,49,"S/.500 -
 S/.1500",-0.142959256611866
2017,"linio","lg","lg - tv led webos 3d smart full hd 55'' - 55lf6500",NA,3999,55,"S/.3500 -
 S/.4500",NA
2017,"linio","samsung","samsung tv led led 46"" smart 3d c„°mara incorporada - 46f7500",NA,3499,46,"S/.2500 -
 S/.3500",NA
2017,"linio","lg","lg - televisor led full hd 43"" smart 43lh5700 - negro",1879,1499,43,"S/.500 -
 S/.1500",-0.20223523150612
2017,"linio","lg","lg tv led ultra-slim full hd 47"" - 47ly340c",1699,1589,47,"S/.1500 -
 S/.2500",-0.064743967039435
2017,"linio","panasonic","panasonic tv led  32'' - tc-32a400l",NA,999,32,"S/.500 -
 S/.1500",NA
2017,"linio","sony","sony tv led full hd 40'' - kdl-40r355c",1499,1389,40,"S/.500 -
 S/.1500",-0.0733822548365577
2017,"linio",NA,"e03 portable mini led projector hd video proketor",NA,759,3,"S/.500 -
 S/.1500",NA
2017,"linio","lg","televisor full hd lg 49lf6350 led 49""",NA,2499,49,"S/.1500 -
 S/.2500",NA
2017,"linio","lg","televisor lg 32lf550b hd led 32""",1089,880,32,"S/.500 -
 S/.1500",-0.191919191919192
2017,"linio","sony","televisor sony kdl-32r505c led 32""  - negro",1429,1139,32,"S/.500 -
 S/.1500",-0.202939118264521
2017,"linio","samsung","samsung tv led smart full hd 40'' - un40h5103",NA,1999,40,"S/.1500 -
 S/.2500",NA
2017,"linio","sony","sony tv led smart full hd 40'' - kdl-40w605b",NA,1899,40,"S/.1500 -
 S/.2500",NA
2017,"linio","panasonic","led panasonic tc-32a400l  high definition black",1099,727,32,"S/.500 -
 S/.1500",-0.338489535941765
2017,"linio","lg","lg smart tv webos 2.0 3d full hd 42'' 42lf6450",1999,1779,42,"S/.1500 -
 S/.2500",-0.110055027513757
2017,"linio","sony","sony - televisor led full hd 48"" smart kdl-48w655d - negro",2499,2119,48,"S/.1500 -
 S/.2500",-0.152060824329732
2017,"linio","lg","tv lg 43lf5100 televisor led 43"" full hd negro",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,"linio","imaco","imaco - tv led hd 24‚¥‚¥ - led24hd",NA,549.9,24,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","samsung - televisor led full hd 40"" smart 3d un40j6400 - negro",2299,1839,40,"S/.1500 -
 S/.2500",-0.200086994345368
2017,"linio",NA,"android 4,4 tv caja jugador quad core 1gb / 8gb xbmc wifi 1080p con control remoto",302,232,1080,"< S/.500",-0.231788079470199
2017,"linio","lg","lg - televisor led full hd 40"" smart 40lh5710 - negro",1749,1399,40,"S/.500 -
 S/.1500",-0.200114351057747
2017,"linio","lg","er arduino uno apoyo pantalla tft lcd de 2.4 pulgadas",43.71,30.78,NA,"< S/.500",-0.295813315030885
2017,"linio",NA,"mk809iii smart tv box palillo de android 4.4 quad core 2g / 8g xbmc kodi usb",234,175,809,"< S/.500",-0.252136752136752
2017,"linio",NA,"smart tv-box a7 android4.4.4 xbmc jugador 1080p wifi 8g netflix youtube",169,135,1080,"< S/.500",-0.201183431952663
2017,"linio","lg","lg tv led full hd 43"" 43lh5000 - negro",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,"linio","panasonic","panasonic - televisor led full hd 40"" smart tc-40ds600l - gris",1749,1399,40,"S/.500 -
 S/.1500",-0.200114351057747
2017,"linio","panasonic","panasonic - televisor led uhd 4k 50"" smart tc-50cx640w - negro",3999,3199,50,"S/.2500 -
 S/.3500",-0.200050012503126
2017,"linio","panasonic","panasonic - televisor led full hd 40"" smart tc-40cs600l - gris",1879,1499,40,"S/.500 -
 S/.1500",-0.20223523150612
2017,"linio","lg","lg smart tv full hd led 43'' 43lh5700",1999,1399,43,"S/.500 -
 S/.1500",-0.300150075037519
2017,"linio",NA,"sj4000 2.0 waterproof sports dv action full 1080p car video camera yellow",116,75,4000,"< S/.500",-0.353448275862069
2017,"linio",NA,"sj4000 1.5 hd 1080p action sport mini dv cam helmet camera waterproof white",89,71,4000,"< S/.500",-0.202247191011236
2017,"linio",NA,"mxq pro s905 quad core android smart tv box 5.1 1gb + 8gb kodi completamente cargado",237,154,905,"< S/.500",-0.350210970464135
2017,"linio","samsung","samsung tv led  hd 32'' un32j4000ag  series4  - negro",NA,1499,32,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg smart tv webos 2.0 3d full hd 42'' 42lf6450",1999,1779,42,"S/.1500 -
 S/.2500",-0.110055027513757
2017,"linio","panasonic","led panasonic tc-32a400l  high definition black",1099,727,32,"S/.500 -
 S/.1500",-0.338489535941765
2017,"linio","imaco","imaco - tv led hd 24‚¥‚¥ - led24hd",NA,549.9,24,"S/.500 -
 S/.1500",NA
2017,"linio","sony","sony - televisor led full hd 48"" smart kdl-48w655d - negro",2499,2119,48,"S/.1500 -
 S/.2500",-0.152060824329732
2017,"linio","lg","las televisiones 9.8 pulgadas tft lcd en color de tv port„°til con disco flash tarjeta sd / mmc ver soporte usb gran angular",367,306,NA,"< S/.500",-0.166212534059946
2017,"linio","panasonic","panasonic - televisor led uhd 4k 40"" smart tc-40dx650w ‚<U+0080><U+0093> gris",2699,2149,40,"S/.1500 -
 S/.2500",-0.203779177473138
2017,"linio",NA,"ditter u32 android 5.1 google tv player w/ descodificaci„≥n de v„≠deo h.265",442,221,32,"< S/.500",-0.5
2017,"linio","lg","lg - televisor led full hd 40"" smart 40lh5710 - negro",1749,1399,40,"S/.500 -
 S/.1500",-0.200114351057747
2017,"linio","lg","er arduino uno apoyo pantalla tft lcd de 2.4 pulgadas",43.71,30.78,NA,"< S/.500",-0.295813315030885
2017,"linio","panasonic","panasonic - televisor led full hd 43"" smart tc-43ds630l - gris",2149,1719,43,"S/.1500 -
 S/.2500",-0.200093066542578
2017,"linio","royal","televisor royal smart tv led hd 50''  ry-e50s- negro",1499,1249,50,"S/.500 -
 S/.1500",-0.166777851901267
2017,"linio","samsung","samsung tv led smart ultra hd 55'' tizen un55ju6500 - negro",NA,3499,55,"S/.2500 -
 S/.3500",NA
2017,"linio",NA,"vara android tv box quad core ver television gratis",337,280,NA,"< S/.500",-0.169139465875371
2017,"linio","samsung","televisor  smart tv  samsung un40ku6000 40‚<U+0080>ù",2499,1389,40,"S/.500 -
 S/.1500",-0.444177671068427
2017,"linio","lg","ew clip en pasivos polarizados circulares de los vidrios 3d clip para lg 3d tv cinema cine negro.",54.64,19.88,NA,"< S/.500",-0.636163982430454
2017,"linio",NA,"navidad pantalla brillante gba-plata er",691.74,232.25,NA,"< S/.500",-0.664252464798913
2017,"linio",NA,"eh navidad pantalla brillante gba-plata",698.22,234.41,NA,"< S/.500",-0.664274870384693
2017,"linio","lg","lg tv led ultra-slim full hd 47"" - 47ly340c",1699,1589,47,"S/.1500 -
 S/.2500",-0.064743967039435
2017,"linio","lg","tv lg 43lf5100 televisor led 43"" full hd negro",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg tv led full hd 43"" 43lw300c",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,"linio","lg","televisor lg 32lh500b tv led 32"" hd negro",899,769,32,"S/.500 -
 S/.1500",-0.144605116796441
2017,"linio","miray","miray televisor led hd 28""sintonizador digital  ledm2802is-negro",699,559,28,"S/.500 -
 S/.1500",-0.200286123032904
2017,"linio",NA,"zigbee original xiaomi mi versi„≥n wi-fi inteligente socket - blanco",120,60,NA,"< S/.500",-0.5
2017,"linio","lg","televisor lg 32lw300c, 32"" led, hd, 1366 x 768.",1560,1145,32,"S/.500 -
 S/.1500",-0.266025641025641
2017,"linio",NA,"televisor smart tv bgh ble4815rtf led 48'",1599,1259,48,"S/.500 -
 S/.1500",-0.212632895559725
2017,"linio","lg","lg tv led hd 32""  32lh500 - negro",NA,899,32,"S/.500 -
 S/.1500",NA
2017,"linio",NA,"eh usb infrarrojos ir extender remoto emisor receptor repetidor adaptador decodificador de tvnegro",61.79,37.69,NA,"< S/.500",-0.390030749312187
2017,"linio","lg","lg - reproductor blu-ray 2d full hd usb - bp250",NA,319,250,"< S/.500",NA
2017,"linio","samsung","samsung - televisor led ultra hd curvo smart 49"" un49ku6500 ‚<U+0080><U+0093> gris",5349,4279,49,"S/.3500 -
 S/.4500",-0.200037390166386
2017,"linio","nex","nexsmart android smart tv box",159.99,120,NA,"< S/.500",-0.249953122070129
2017,"linio",NA,"smart tv-box a7 android4.4.4 xbmc jugador 1080p wifi 8g netflix youtube",243,170,1080,"< S/.500",-0.300411522633745
2017,"linio",NA,"bolvo 40ch 7 ""hd a„©rea video diversidad fpv monitor de grabaci„≥n de v„≠deo con bater„≠a incorporada ((negro-lcd5802s))",580.16,435.12,40,"< S/.500",-0.25
2017,"linio",NA,"bolvo 40ch 7 ""hd a„©rea video diversidad fpv monitor de grabaci„≥n de v„≠deo con bater„≠a incorporada ((negro-lcd5800d))",434.55,325.91,40,"< S/.500",-0.250005753077897
2017,"linio",NA,"onebird 40ch 7 ""hd a„©rea video diversidad fpv monitor de grabaci„≥n de v„≠deo con bater„≠a incorporada ((negro-lcd5802s))",502.81,412.3,40,"< S/.500",-0.180008353055826
2017,"linio",NA,"onebird 40ch 7 ""hd a„©rea video diversidad fpv monitor de grabaci„≥n de v„≠deo con bater„≠a incorporada ((negro-lcd5802d))",600.43,492.35,40,"< S/.500",-0.180004330230002
2017,"linio","samsung","samsung tv smart full hd curvo 48'' tizen un48j6500",2999,2449,48,"S/.1500 -
 S/.2500",-0.183394464821607
2017,"linio",NA,"er usb infrarrojos ir extender remoto emisor receptor repetidor adaptador decodificador de tvnegro",79.37,27.12,NA,"< S/.500",-0.65830918483054
2017,"linio","lg","sue„±o auto delgada elegante cubierta del tir„≥n de la pu de la piel del cuero del caso de shell duro para kobo glo",166,124,NA,"< S/.500",-0.253012048192771
2017,"linio","samsung","samsung smart tv tizen full hd  55'' un55j5500 - negro",3999,2799,55,"S/.2500 -
 S/.3500",-0.300075018754689
2017,"linio","altron","altron - televisor led altron 32"" con sintonizador digital hd  - negro",NA,899,32,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","televisor 49"" full hd curved smart tv - un49k6500ag- samsung",2999,2099,49,"S/.1500 -
 S/.2500",-0.300100033344448
2017,"linio","aoc","aoc tv led full hd 58"" le58f1552",2999,2539,58,"S/.2500 -
 S/.3500",-0.153384461487162
2017,"linio","lg","televisor lg 43lf5410 led full hd 43''-negro",NA,1599,43,"S/.1500 -
 S/.2500",NA
2017,"linio",NA,"minix neo z64 intel windows 10 mini pc w / 2 gb de ram, 32 gb de rom (enchufe de la ue)",1086,543,64,"S/.500 -
 S/.1500",-0.5
2017,"linio",NA,"pixnor portable hdmi / dvi 1080p a av / cvbs se„±al mini adaptador convertidor (blanco)",73,51,1080,"< S/.500",-0.301369863013699
2017,"linio","lg","lg tv full hd 43"" 43lh5100",1499,1199,43,"S/.500 -
 S/.1500",-0.200133422281521
2017,"linio","samsung","samsung - televisor led ultra hd smart 55"" un55ku6000 - negro",5349,4279,55,"S/.3500 -
 S/.4500",-0.200037390166386
2017,"linio",NA,"de alta calidad c„≠rculo negro redondas vidrios polarizados 3d lcd nocturno teatro",23,16,NA,"< S/.500",-0.304347826086957
2017,"linio",NA,"realidad 5pcs azul roja del marco de las gafas 3d anaglifo dimensional pel„≠cula dvd del juego",53,29,NA,"< S/.500",-0.452830188679245
2017,"linio","lg","lg smart tv webos 2.0 full hd 40""-40lf6350",1599,1449,40,"S/.500 -
 S/.1500",-0.0938086303939962
2017,"linio","lg","televisi„≥n smart tv lg webos 2.0 ultra hd 4k 43"" - 43uf6400",NA,2299,43,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","televisor samsung un55j6500 curvo full hd smart 55''-plateado",NA,4449,55,"S/.3500 -
 S/.4500",NA
2017,"linio","panasonic","panasonic tv led 40""  tc40cs600 - negro",1699,1199,40,"S/.500 -
 S/.1500",-0.294290759270159
2017,"linio","samsung","tv samsung fhd   40'' un43j5000 - negro",1599,1319,40,"S/.500 -
 S/.1500",-0.175109443402126
2017,"linio","samsung","samsung tv led smart uhd 55'' - hu7200",NA,6499,55,"> S/.4,500",NA
2017,"linio","samsung","samsung - tv led smart 3d 60"" - un60h6400ag",NA,4799,60,"> S/.4,500",NA
2017,"linio","samsung","samsung tv led 48"" smart quadcore - 48h5500",NA,1999,48,"S/.1500 -
 S/.2500",NA
2017,"linio","lg","lg tv smart webos 2.0 ultra hd  4k 43"" - 43uf6400",NA,2299,43,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","samsung tv led smart tizen full hd 60'' un60j6300 - negro",3899,2799,60,"S/.2500 -
 S/.3500",-0.282123621441395
2017,"linio",NA,"vara android 4,4 tv caja jugador quad core 1gb / 8gb xbmc wifi 1080p con control remoto",210,175,1080,"< S/.500",-0.166666666666667
2017,"linio",NA,"vara smart tv box reproductor android 4.4 amlogic s805 quad core h.265 1g / 8gb xbmc dlna miracast",231,193,805,"< S/.500",-0.164502164502164
2017,"linio","royal","royal tv led hd 32'' ry-s32d - negro.",NA,999,32,"S/.500 -
 S/.1500",NA
2017,"linio","royal","royal tv led smart hd 32'' un32j4300 - negro",NA,1299,32,"S/.500 -
 S/.1500",NA
2017,"linio",NA,"ew navidad pantalla de reemplazo de nintendo dsl-plata",120.23,41.74,NA,"< S/.500",-0.652832071862264
2017,"linio","sony","sony - televisor led 32"" smart hd kdl-32w605d - gris",1629,1199,32,"S/.500 -
 S/.1500",-0.263965623081645
2017,"linio","sony","sony tv led smart full hd 48"" motion flow xr240 kdl-48w655d",2199,1699,48,"S/.1500 -
 S/.2500",-0.22737608003638
2017,"linio","lg","sj4000 1,5 pulgadas c„°mara 1080p vedio de la acci„≥n del deporte mini aluminio waterproof",127,76,4000,"< S/.500",-0.401574803149606
2017,"linio","lg","televisor lg 32"" led, hd 32lw340c, 1366 x 768",1130,1115,32,"S/.500 -
 S/.1500",-0.0132743362831859
2017,"linio",NA,"minix neo u1 android 5.1.1 tv box streaming media player+ airmouse",1020,510,NA,"S/.500 -
 S/.1500",-0.5
2017,"linio",NA,"quad-core mxq android 4.4 google tv player w/ 1gb de ram, 8 gb de rom, wi-fi - negro (enchufe ue)",270,135,NA,"< S/.500",-0.5
2017,"linio",NA,"fully loaded quad core android 4 wifi xbmc kodi 1080p tv box 1g + 8gb reproductor 4k",203,142,1080,"< S/.500",-0.300492610837438
2017,"linio","lg","tv led lg 32lx300c televisor led 32"" hd negro",NA,899,32,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg tv full hd 43"" 43lh5100",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,"linio",NA,"bike sj4000 720p helmet sports dv dv action waterproof camera camcorder silver",116,75,4000,"< S/.500",-0.353448275862069
2017,"linio",NA,"sj4000 1.5 hd 1080p action sport mini dv cam helmet camera waterproof silver",85,68,4000,"< S/.500",-0.2
2017,"linio","samsung","tv monitor samsung t24e310lb led hd 24''- negro",699,557,24,"S/.500 -
 S/.1500",-0.203147353361946
2017,"linio","samsung","samsung - televisor led 40"" ultra hd smart un40ju6000 - negro",2059,1649,40,"S/.1500 -
 S/.2500",-0.199125789218067
2017,"linio","sony","sony - televisor led full hd 48"" smart kdl-48w655d - negro",2789,1899,48,"S/.1500 -
 S/.2500",-0.319110792398709
2017,"linio","lg","lg tv smart 3d smart full hd 55'' - 55lb6500",NA,3599,55,"S/.3500 -
 S/.4500",NA
2017,"linio","samsung","samsung tv led smart 3d 48"" - un48h6400",NA,2799,48,"S/.2500 -
 S/.3500",NA
2017,"linio","lg","lg 42lb5800 tv led 42"" smart wi-fi",NA,1699,42,"S/.1500 -
 S/.2500",NA
2017,"linio","panasonic","panasonic tv led 32'' - tc-32a400l",899,749.99,32,"S/.500 -
 S/.1500",-0.165750834260289
2017,"linio","lg","televisor lg gametv  led 43'-plateado",1999,1462,43,"S/.500 -
 S/.1500",-0.268634317158579
2017,"linio","lg","televisor lg 43lf5900 smart webos 2.0 full hd 43""-negro",NA,1799,43,"S/.1500 -
 S/.2500",NA
2017,"linio","daewoo","daewoo - tv led 32"" l32r640ats - negro..",899,799,32,"S/.500 -
 S/.1500",-0.111234705228031
2017,"linio","panasonic","panasonic - tv led 40'' - tc-40a400l",NA,1399,40,"S/.500 -
 S/.1500",NA
2017,"linio",NA,"microfono profesional flexible para conferencia,base de mesa",165,119,NA,"< S/.500",-0.278787878787879
2017,"linio","lg","las televisiones de 9.5 pulgadas tft lcd del color tv port„°til con disco flash tarjeta sd / mmc ver soporte usb gran angular",367,306,NA,"< S/.500",-0.166212534059946
2017,"linio","samsung","samsung tv led smart hd 32'' un32j4300 - negro",NA,1369,32,"S/.500 -
 S/.1500",NA
2017,"linio",NA,"mxq pro s905 quad core android smart tv box 5.1 1gb + 8gb kodi completamente cargado",234,152,905,"< S/.500",-0.35042735042735
2017,"linio","daewoo","televisor hd daewoo l32r640ats led 32"" - negro",NA,999,32,"S/.500 -
 S/.1500",NA
2017,"linio","samsung","televisor samsung un55j6500 curvo full hd smart 55''-plateado",4599,3299,55,"S/.2500 -
 S/.3500",-0.282670145683844
2017,"linio",NA,"eser--cs918 quad-core android 4.2 google tv player w/ 2gb de ram / 8gb rom + mando a distancia",374,187,918,"< S/.500",-0.5
2017,"linio","lg","lg - tv led 32‚¥‚¥ 32lb550b",899,819,32,"S/.500 -
 S/.1500",-0.0889877641824249
2017,"linio","lg","lg led full hd smart tv 42''42lf5850 - plateado",NA,1999,42,"S/.1500 -
 S/.2500",NA
2017,"linio","sony","sony - tv led smart 3d smart full hd 60'' - 60w855b",NA,5999,60,"> S/.4,500",NA
2017,"linio","lg","lg tv led 47"" smart wifi - 47lb5800",NA,1899,47,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","televisi„≥n samsung un32j4300 led smart 32""-negro",1299,875,32,"S/.500 -
 S/.1500",-0.326404926866821
2017,"linio","panasonic","televisor panasonic tv led full hd 40''-negro",1499,1389,40,"S/.500 -
 S/.1500",-0.0733822548365577
2017,"linio","samsung","televisor samsung led 3d smart full hd 55j6400 55''",3599,3259,55,"S/.2500 -
 S/.3500",-0.0944706863017505
2017,"linio","samsung","samsung un40jh5005 led full hd 40""  - negro gloss",NA,1399,40,"S/.500 -
 S/.1500",NA
2017,"linio","lg","televisor lg led smart full hd 43'' 43lf6350",2129,1699,43,"S/.1500 -
 S/.2500",-0.201972757162987
2017,"linio","panasonic","panasonic - televisor led 40"" full hd - tc-l40sv7l",1939,1549,40,"S/.1500 -
 S/.2500",-0.201134605466735
2017,"linio","lg","televisor lg led full hd 43"" 43lf5100 - negro",1399,1199,43,"S/.500 -
 S/.1500",-0.142959256611866
2017,"linio","lg","lg - tv/monitor led 23.6"" hd - 24mt47",NA,699,23.6,"S/.500 -
 S/.1500",NA
2017,"linio","lg","lg televisor led full hd smart 43"" 43lh5700",1499,1349,43,"S/.500 -
 S/.1500",-0.10006671114076
2017,"linio","aoc","televisor aoc led 32'' -le32h1352",899,627,32,"S/.500 -
 S/.1500",-0.302558398220245
2017,"linio","lg","tv lg 32lf510b led tv 32""-negro",1199,799,32,"S/.500 -
 S/.1500",-0.333611342785655
2017,"linio",NA,"er mxq s805 android quad core 1gb + 8gb 1080p wifi smart tv box uk plug negro",476.98,160.66,805,"< S/.500",-0.663172460061219
2017,"linio","lg","lg full hd smart tv webos 3.0 43'' 43lh6000",1999,1499,43,"S/.500 -
 S/.1500",-0.250125062531266
2017,"linio",NA,"ew navidad pantalla brillante gba-plata",691.74,232.25,NA,"< S/.500",-0.664252464798913
2017,"linio",NA,"eh navidad pantalla de reemplazo de nintendo dsl-plata",126.72,43.91,NA,"< S/.500",-0.653488005050505
2017,"linio",NA,"navidad pantalla de reemplazo de nintendo dsl-plata er",120.23,41.74,NA,"< S/.500",-0.652832071862264
2017,"linio","haier","haier tv hd 32'' le32f2000",899,609,32,"S/.500 -
 S/.1500",-0.32258064516129
2017,"linio","nex","nex - televisor led 32"" hd le3209tva - negro",899,719,32,"S/.500 -
 S/.1500",-0.200222469410456
2017,"linio","panasonic","panasonic - televisor led uhd 4k 60"" smart tc-60cx700w - gris",6779,5419,60,"> S/.4,500",-0.20061956040714
2017,"linio","panasonic","televisor panasonic tv led smart tv full hd 50'' - tc-50as600 - negro",2699,1887,50,"S/.1500 -
 S/.2500",-0.300852167469433
2017,"linio","panasonic","panasonic - televisor led uhd 4k 49"" smart tc-49dx650w ‚<U+0080><U+0093> gris",3499,2799,49,"S/.2500 -
 S/.3500",-0.20005715918834
2017,"linio","jvc","televisor jvc lt-42kb66, 42"", led fhdtv, slim bezel, isdb-t.",1588,1490,42,"S/.500 -
 S/.1500",-0.0617128463476071
2017,"linio","samsung","samsung led tv curvo smart full hd 40"" 40k6500",NA,2199,40,"S/.1500 -
 S/.2500",NA
2017,"linio","samsung","tv samsung 32'' un32j4000 hd ‚<U+0080><U+0093> negro",1099,699,32,"S/.500 -
 S/.1500",-0.363967242948135
2017,"linio","lg","las televisiones de 7 pulgadas tft lcd de color de tv port„°til con disco flash tarjeta sd / mmc ver soporte usb gran angular",326,272,NA,"< S/.500",-0.165644171779141
2017,"linio","lg","lg ultra hd 4k smart tv webos 3.0 led 55'' 55uh6150",2999,2899,55,"S/.2500 -
 S/.3500",-0.0333444481493831
