"fecha","categoria","ecommerce","producto","precio.antes","precio.actual"
"2017-08-28","cÛmputo","linio","MagiDeal Usb 2.0 Al Adaptador Ps / 2 Puerto Usb Dongle A La Interfaz De Teclado Del Rat√≥n Para El Ordenador Port√°til De La PC","S/ 32.00","S/ 24.00"
"2017-08-28","cÛmputo","linio","MagiDeal Dc Cable Del Cargador Adaptador De Corriente Para Microsoft Surface Tablet PC Pro3","S/ 39.00","S/ 29.00"
"2017-08-28","cÛmputo","linio","MagiDeal Transparente Carcasa Caja Caso Recinto Para Pi Frambuesa B + / Frambuesa Pi 2","S/ 38.00","S/ 28.00"
"2017-08-28","cÛmputo","linio","MagiDeal Ayuda De La Caja Caja De C√°scara Clara Instalar Ventilador Para Raspberry Pi B + / Frambuesa Pi 2","S/ 38.00","S/ 28.00"
"2017-08-28","cÛmputo","linio","MagiDeal Negro De 15 Pines Macho-macho Vga Cable De 55 Pulgadas","S/ 43.00","S/ 32.00"
"2017-08-28","cÛmputo","linio","MagiDeal Acr√≠lico Transparente Caja De C√°scara Cuadro Recinto Para Pi Frambuesa B + / Frambuesa Pi 2","S/ 36.00","S/ 27.00"
"2017-08-28","cÛmputo","linio","MagiDeal Caso Duro Hdd Caddy Disco W / Tornillos Para Ibm Thinkpad T430 T430i","S/ 35.00","S/ 26.00"
"2017-08-28","cÛmputo","linio","MagiDeal Amplificador De Se√±al Conector CRC9 25dBi Antena Lte 4g Para Equipos Huawei","S/ 94.00","S/ 70.00"
"2017-08-28","cÛmputo","linio","MagiDeal 4GLTE Antena 25dbi SMA Macho Conector Booster Se√±al Amplificador Male Connector","S/ 95.00","S/ 71.00"
"2017-08-28","cÛmputo","linio","MagiDeal 300Mbps Wireless N 802.11 Wifi Rango Router Repetidor Se√±al Extensor Booster UE","S/ 112.00","S/ 84.00"
"2017-08-28","cÛmputo","linio","MagiDeal 2,5 Pulgadas Sas Sata Caddy Disco Duro Para El Huawei Tecal Rh2288 V2 / V3 Rh2288","S/ 82.00","S/ 61.00"
"2017-08-28","cÛmputo","linio","MagiDeal Facultad De Serie Y Conector De Cable Divisor De La Energ√≠a Ata","S/ 27.00","S/ 20.00"
"2017-08-28","cÛmputo","linio","MagiDeal 100 Piezas De Gancho Y Bucle Correas En Alambre De Bolso Del Organizador De La Cuerda Negro","S/ 43.00","S/ 32.00"
"2017-08-28","cÛmputo","linio","MagiDeal Eu Enchufe AC100-240V A Dc 12v Cargador 2a Alimentaci√≥n Adaptador Convertidor De 3.5mm","S/ 51.00","S/ 38.00"
"2017-08-28","cÛmputo","linio","MagiDeal Nos Conectamos AC100-240V A Dc 12v Cargador 2a Alimentaci√≥n Adaptador Convertidor De 3.5mm","S/ 55.00","S/ 41.00"
"2017-08-28","cÛmputo","linio","MagiDeal 100pcs Bridas Cremallera Ties De Cable Alambre Pl√°stico Negro 7.7Inch cable ties","S/ 36.00","S/ 27.00"
"2017-08-28","cÛmputo","linio","MagiDeal Recinto Uno R3 Caso Caja De Acr√≠lico Transparente Cubierta Transparente Para R3 Arduino UNO","S/ 38.00","S/ 28.00"
"2017-08-28","cÛmputo","linio","MagiDeal 6 Colores Gancho Y Cierres De Bucle Correas En Alambre De Bolso Del Organizador De La Cuerda","S/ 26.00","S/ 19.00"
"2017-08-28","cÛmputo","linio","MagiDeal Disipador De Aluminio Para 5x3W Luz LED De Acuario Aquarium LED Light Heatsink","S/ 76.00","S/ 57.00"
"2017-08-28","cÛmputo","linio","MagiDeal Disipador De Calor De Aluminio Para 20w Llev√≥ La Luz Del","S/ 144.00","S/ 108.00"
"2017-08-28","cÛmputo","linio","MagiDeal Universal Funda De Piel Con Soporte Para 8"" Tableta PC Mid Leather Case Blanca","S/ 82.00","S/ 61.00"
"2017-08-28","cÛmputo","linio","MagiDeal Universal Funda De Piel Con Soporte Para 8"" Tableta PC Mid Leather Case Azul","S/ 87.00","S/ 65.00"
"2017-08-28","cÛmputo","linio","MagiDeal Aislado Convertidor DC-DC M√≥dulo De Potencia En 4.5-5.5V Cabo 5v","S/ 31.00","S/ 23.00"
"2017-08-28","cÛmputo","linio","MagiDeal Disipador De Calor De Aluminio 14x14x5mm Aletas Para Pi Frambuesa / FPGA / 5pcs MCU Refrigeraci√≥n","S/ 26.00","S/ 19.00"
"2017-08-28","cÛmputo","linio","MagiDeal Vga Hembra Al Adaptador Conector Hembra","S/ 26.00","S/ 19.00"
"2017-08-28","cÛmputo","linio","MagiDeal Azul Claro Concha Cuadro Caso Recinto Para Pi Frambuesa B + / Frambuesa Pi 2","S/ 46.00","S/ 34.00"
"2017-08-28","cÛmputo","linio","MagiDeal Shell Caja Caso Recinto Negro De Pi Frambuesa B + / Frambuesa Pi 2","S/ 46.00","S/ 34.00"
"2017-08-28","cÛmputo","linio","MagiDeal Ayuda De La Caja Caja De C√°scara Clara Instalar Ventilador Para Pi Frambuesa A +","S/ 35.00","S/ 26.00"
"2017-08-28","cÛmputo","linio","MagiDeal Caja Caja Caja De C√°scara Clara Para BEAGLEBONE","S/ 43.00","S/ 32.00"
"2017-08-28","cÛmputo","linio","MagiDeal Cuadro Recinto Caso Claro De Nano Pcduino3 Doble N√∫cleo Placa De Desarrollo A20","S/ 47.00","S/ 35.00"
"2017-08-28","cÛmputo","linio","MagiDeal DP De DisplayPort Al Puerto De Pantalla Vga Adaptador De Conector Hembra Convertidor De HDTV","S/ 51.00","S/ 38.00"
"2017-08-28","cÛmputo","linio","MagiDeal Tarjeta De Alimentaci√≥n Jack Dc Usb Para Dell Inspiron 1525 Al Azar","S/ 48.00","S/ 36.00"
"2017-08-28","cÛmputo","linio","MagiDeal Magideal Caso Carcasa Del Ventilador Ayuda Del Compartimento Para Pi Frambuesa B + / Pi 2 Negro","S/ 34.00","S/ 25.00"
"2017-08-28","cÛmputo","linio","MagiDeal Magideal Caso Carcasa Del Ventilador Ayuda Del Compartimento Para Pi Frambuesa B + / Pi 2 Claras","S/ 35.00","S/ 26.00"
"2017-08-28","cÛmputo","linio","MagiDeal Caja De Caja De C√°scara Carcasa De Acr√≠lico Magideal Traslad√≥ Tapa Para Pi Pl√°tano Pro Clara","S/ 44.00","S/ 33.00"
"2017-08-28","cÛmputo","linio","MagiDeal Caso Magideal Shell Caja De Acr√≠lico Tapa Fija Para Pi Pl√°tano / Pro Clara","S/ 48.00","S/ 36.00"
"2017-08-28","cÛmputo","linio","MagiDeal Magideal Atx 24 Pines Macho A Hembra Cable De Alimentaci√≥n De Alimentaci√≥n De 24 Pines Para Fuente De Alimentaci√≥n Tw Pc","S/ 38.00","S/ 28.00"
"2017-08-28","cÛmputo","linio","MagiDeal Magideal Cable Adaptador Conver Fuente De Alimentaci√≥n ATX De 24 Pines A 20 Pines","S/ 34.00","S/ 25.00"
"2017-08-28","cÛmputo","linio","MagiDeal Estuche Protector Dep√≥sito De Almacenamiento De Pl√°stico Naranja Para Usb 3.5 \ ""sata / Ide Disco Disco Duro Caso Recinto","S/ 46.00","S/ 34.00"
"2017-08-28","cÛmputo","linio","MagiDeal 10pcs 20x15x10mm Negro Disipador De Calor De Aluminio De La Aleta De Enfriamiento Para A-220 Ic Triodo","S/ 28.00","S/ 21.00"
"2017-08-28","cÛmputo","linio","MagiDeal Removible Acr√≠lico Auricular Pantalla Organizador Estante Percha Soporte Para Auriculares De Base","S/ 68.00","S/ 51.00"
"2017-08-28","cÛmputo","linio","MagiDeal Caja De Almacenamiento De 2,5 Pulgadas Disco Duro Dep√≥sito De Almacenamiento De Pl√°stico De Protecci√≥n Para Ide / Sata Naranja","S/ 39.00","S/ 29.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Toshiba Canvio Basics 2 TB USB 3.0 - Negro","S/ 440.00","S/ 338.90"
"2017-08-28","cÛmputo","linio","Disco duro externo Lenovo UHD F309, 1 TB, USB 3.0","S/ 229.00","S/ 189.00"
"2017-08-28","cÛmputo","linio","Toshiba - Disco Duro Externo Canvio Basics de 1TB - Negro","S/ 289.00","S/ 219.00"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Barracuda 1TB Interfaz SATA 6.0 Gb/s  7200 RPM 3.5 - Plateado","S/ 259.00","S/ 179.00"
"2017-08-28","cÛmputo","linio"," Disco Duro Externo De 5 TB Seagate Expansion Desktop STEB5000100- NEGRO","S/ 790.00","S/ 559.00"
"2017-08-28","cÛmputo","linio","Disco De Estado Solido Western Digital Blue SSD, 250GB, SATA 6Gb/s, 2.5""","S/ 550.00","S/ 389.50"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Toshiba Canvio Basics, 2 TB, USB 3.0, Negro.","S/ 450.00","S/ 349.00"
"2017-08-28","cÛmputo","linio","Adaptador de Bluetooth 4.0 Mini USB para Windows-Negro","S/ 31.00","S/ 25.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Seagate Expansion STEB4000100, 4 TB, USB 3.0.","S/ 590.00","S/ 499.00"
"2017-08-28","cÛmputo","linio","Toshiba - Disco duro externo Canvio Connect II, 1 TB, USB 3.0, Rojo.","S/ 350.00","S/ 263.99"
"2017-08-28","cÛmputo","linio","Toshiba - Disco Duro Interno para Notebook 500GB  Sata - Plateado","S/ 227.00","S/ 189.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Seagate Expansion STEB3000100, 3 TB, USB 3.0.","S/ 650.00","S/ 419.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital Elements Desktop, 4 TB, USB 3.0, negro.","S/ 800.00","S/ 575.50"
"2017-08-28","cÛmputo","linio","Toshiba - Disco duro externo 1TB  Canvio Velocidad USB 3.0 - Negro",NA,"S/ 349.00"
"2017-08-28","cÛmputo","linio","Toshiba 1TB Disco duro externo Canvio Connect II,USB 3.0, Negro.","S/ 390.00","S/ 262.99"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Toshiba Canvio Basics 3 TB USB 3.0 - Negro","S/ 520.00","S/ 467.90"
"2017-08-28","cÛmputo","linio","Toshiba - Disco Duro Externo USB 3.0 Canvio Basics de 1TB - Negro    ","S/ 399.00","S/ 265.00"
"2017-08-28","cÛmputo","linio","DISCO SOLIDO (SSD) KINGSTON V400 SATA 240GB 3 2.5 (6Gb/s) (7mm Height).","S/ 599.00","S/ 419.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Toshiba Canvio Basics, 3 TB, USB 3.0, negro.","S/ 650.00","S/ 468.50"
"2017-08-28","cÛmputo","linio","Toshiba- Disco duro externo  Canvio Connect II, 2TB, USB 3.0, Negro.","S/ 500.00","S/ 395.00"
"2017-08-28","cÛmputo","linio","Disco Duro S√≥lido Kingston SSDNow V300  240 GB-Negro","S/ 551.00","S/ 399.00"
"2017-08-28","cÛmputo","linio","Disco De Estado Solido Western Digital Green, 120GB, SATA 6Gb/s, 2.5"", 7mm.","S/ 385.00","S/ 239.90"
"2017-08-28","cÛmputo","linio","Disco Duro Western Digital WD10EZEX 1 TB-Azul","S/ 263.00","S/ 199.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Canvio Basics Toshiba 1TB  USB 3.0, Negro.","S/ 500.00","S/ 242.50"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Externo Expansion 4TB USB 3.0 - Negro","S/ 799.00","S/ 549.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital Elements Portable, 1 TB, USB 3.0, negro.","S/ 295.00","S/ 244.80"
"2017-08-28","cÛmputo","linio","500GB B√°sico Disco Duro Externo Port√°til USB 3.0 Para Toshiba Canvio Negro ¬°CALIENTE!","S/ 169.00","S/ 118.00"
"2017-08-28","cÛmputo","linio","Toshiba - Disco duro externo Canvio Basics, 1 TB, USB 3.0, Negro","S/ 299.00","S/ 244.99"
"2017-08-28","cÛmputo","linio","Disco Duro Externo 4tb Seagate Expansion Usb 3.0","S/ 599.00","S/ 479.90"
"2017-08-28","cÛmputo","linio","Disco duro externo Toshiba Canvio Connect II, 1 TB, USB 3.0, Azul.","S/ 399.00","S/ 259.00"
"2017-08-28","cÛmputo","linio","Disco Duro 2tb para PC Barracuda - Sata","S/ 399.00","S/ 349.00"
"2017-08-28","cÛmputo","linio","Disco Duro 1TB (1000GB) Wester Digital Purpura (Purple) Especial para camaras de seguridad CCTV","S/ 470.00","S/ 320.00"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Interno Barracuda 500GB ST500DM002 Sata- Plateado","S/ 250.00","S/ 199.00"
"2017-08-28","cÛmputo","linio","Samsung - SSD 850 EVO 500GB Disco Solido",NA,"S/ 1,200.00"
"2017-08-28","cÛmputo","linio","Disco Interno Para Laptop Toshiba Bulk 1TB 5400rpm","S/ 279.00","S/ 209.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Seagate Expansion STEA1000400, 1TB, USB 3.0. 2.5","S/ 299.00","S/ 239.00"
"2017-08-28","cÛmputo","linio","Seagate- Disco duro externo  Expansion STEA2000400, 2 TB, USB 3.0 / 2.0.- negro","S/ 550.00","S/ 350.69"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Seagate Ultra Slim Plus 1 TB - Plata/Azul","S/ 299.00","S/ 259.00"
"2017-08-28","cÛmputo","linio","DISCOS SOLIDO SSD kingston 480GB V400 SATA 6GB/S 2.5""","S/ 999.00","S/ 799.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Toshiba Canvio Connect II, 1 TB, USB 3.0, Azul.","S/ 390.00","S/ 279.90"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Interno Barracuda 1TB ST1000DM003 - Plateado","S/ 350.00","S/ 209.00"
"2017-08-28","cÛmputo","linio","Kingston - Disco Duro S√≥lido HyperX 3K 240GB - Negro","S/ 735.00","S/ 479.00"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Interno Barracuda 2TB ST2000DM001 Sata- Plateado","S/ 399.00","S/ 319.00"
"2017-08-28","cÛmputo","linio","Seagate Expansion- Disco Duro Externo Hdd 2.5"" 1tb Port√°til Usb3.0, Negro",NA,"S/ 279.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro Western Digital WD1002FAEX 1TB - Negro","S/ 436.00","S/ 379.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Adata 05 HD710-1TU3-CBK Usb 3.0 1Tb-Negro","S/ 319.00","S/ 289.00"
"2017-08-28","cÛmputo","linio","Disco Para Pc Western Digital WD10EZEX 1TB 64MB 7200 RPM SATA","S/ 239.00","S/ 189.00"
"2017-08-28","cÛmputo","linio","Toshiba - Disco duro externo Canvio Basics + Estuche, 1 TB, USB 3.0, Negro","S/ 300.00","S/ 259.90"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 1 TB, USB 3.0, Negro.","S/ 350.00","S/ 276.00"
"2017-08-28","cÛmputo","linio","Kingston - Disco S√≥lido  SV300S37A/240G 240GB Notebook y PC - Negro.","S/ 820.00","S/ 419.00"
"2017-08-28","cÛmputo","linio","MagiDeal Universal 9.5mm SATA a SATA HDD Disco Duro Para HP Compaq Dell MacBook Pro","S/ 51.00","S/ 38.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Lenovo UHD F309, 1 TB, USB 3.0","S/ 359.00","S/ 219.00"
"2017-08-28","cÛmputo","linio","Nuevo Disco Duro Externo Port√°til De Alta Velocidad USB3.0 500GB De Disco Duro Port√°til",NA,"S/ 108.00"
"2017-08-28","cÛmputo","linio","MagiDeal Sata 13pin A Usb Caso Duro Port√°til Externo De 12,7 Mm Unidad De DVD Port√°til Cd-rom Dvd-rw","S/ 79.00","S/ 59.00"
"2017-08-28","cÛmputo","linio","Seagate - Disco duro externo STBV3000100 3.5¬¥¬¥ Conexion USB - Negro","S/ 530.00","S/ 459.00"
"2017-08-28","cÛmputo","linio","Seagate ‚<U+0080><U+0093> Disco Duro Externo STBV3000100 3TB 3.5‚<U+0080>ù - Negro","S/ 530.00","S/ 459.00"
"2017-08-28","cÛmputo","linio","Toshiba - Disco Duro Externo Canvio Basics 2TB HDTB220XK3CA - Negro","S/ 499.00","S/ 379.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Seagate Expansion STEA2000400, 2 TB, USB 3.0 / 2.0.","S/ 459.00","S/ 399.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital My Passport, 2 TB, USB 3.0, Rojo.","S/ 600.00","S/ 416.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro Wenstern Digital WD10PURX 1TB - P√∫rpura","S/ 321.00","S/ 279.00"
"2017-08-28","cÛmputo","linio","Disco Externo SanDisk Extreme 500 SDSSDEXT 480 GB De Capacidad - Negro","S/ 1,319.99","S/ 1,119.99"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Seagate Backup Plus Slim STDR1000102 De 1TB - Azul","S/ 320.00","S/ 259.90"
"2017-08-28","cÛmputo","linio","Disco duro externo de 4TB Seagate Expansion Desktop STEB4000100-NEGRO","S/ 700.00","S/ 489.50"
"2017-08-28","cÛmputo","linio","Kingston - Disco S√≥lido V300 120GB 3 2.5 - Negro","S/ 539.00","S/ 269.00"
"2017-08-28","cÛmputo","linio","MagiDeal Blanco 3,5 \ ""s-ata Estante M√≥vil Hdd-rom De Disco Duro Sata","S/ 124.00","S/ 93.00"
"2017-08-28","cÛmputo","linio","MagiDeal Sata A Usb Caso Duro Port√°til De CD-ROM Externa De 9,5 Mm Port√°til De Dvd Cd-rom Drive-dvd Rw","S/ 78.00","S/ 58.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital My Passport, 2 TB, USB 3.0, Negro.","S/ 650.00","S/ 459.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital My Passport, 1 TB, USB 3.0, Amarillo.","S/ 450.00","S/ 278.50"
"2017-08-28","cÛmputo","linio","Disco duro externo Seagate Expansion STEA2000400, 2 TB, USB 3.0 / 2.0, negro","S/ 550.00","S/ 379.50"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital My Passport, 3 TB, USB 3.0, Negro.","S/ 650.00","S/ 535.50"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Externo Hdd 2.5"" 1tb Port√°til Usb3.0, Negro","S/ 300.00","S/ 248.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro Western Digital WD10EFRX 1TB - Rojo","S/ 373.00","S/ 324.00"
"2017-08-28","cÛmputo","linio","Unidad (disco) En Estado S√≥lido Kingston HyperX Savage De 960 GB / SATA 6Gb/s, De 2.5""","S/ 1,700.00","S/ 1,495.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 2 TB, USB 3.0, Negro.","S/ 520.00","S/ 419.99"
"2017-08-28","cÛmputo","linio","USB Flash Drive Drive EAGET V9 16G USB 2.0 OTG USB para Smartphone Tablet","S/ 55.60","S/ 38.90"
"2017-08-28","cÛmputo","linio","DISCO SOLIDO (SSD) KINGSTON V400 SATA 120GB 2.5"" Interfaz: Rev. 3.0 (6Gb/s) (SUV400S37/120G)						 						","S/ 399.00","S/ 269.00"
"2017-08-28","cÛmputo","linio","Disco Externo Samsung T1 Portable 500GB USB 3.0 External SSD modelo MU-PS500B / AM Nuevo Sellado - Negro","S/ 1,399.99","S/ 1,199.99"
"2017-08-28","cÛmputo","linio","MagiDeal Caso Cuadro Duro SATA Para El Macbook Mate 9.5mm Negro","S/ 84.00","S/ 63.00"
"2017-08-28","cÛmputo","linio","Toshiba 1TB Disco duro externo  Canvio Basics, USB 3.0, negro.","S/ 350.00","S/ 250.99"
"2017-08-28","cÛmputo","linio","Disco duro externo Toshiba Canvio Connect II, 2 TB, USB 3.0, Negro.","S/ 550.00","S/ 392.50"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 2 TB, USB 3.0, Azul.","S/ 520.00","S/ 429.99"
"2017-08-28","cÛmputo","linio","Seagate Disco duro externo 3TB  Expansion STEA3000400-NEGRO","S/ 590.00","S/ 484.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 1 TB, USB 3.0, Amarillo","S/ 420.00","S/ 275.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 3 TB, USB 3.0, Amarillo.","S/ 590.00","S/ 543.99"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 3 TB, USB 3.0, Negro.","S/ 590.00","S/ 547.00"
"2017-08-28","cÛmputo","linio","Samsung - Ssd 85 Evo 250GB Disco Solido","S/ 559.99","S/ 499.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Toshiba Canvio Basics, 1 TB, USB 3.0, negro.","S/ 299.00","S/ 239.00"
"2017-08-28","cÛmputo","linio","Toshiba - Disco Duro Interno para Notebook 500GB  Sata - Plateado","S/ 227.00","S/ 179.00"
"2017-08-28","cÛmputo","linio","EW USB Drive Externo 3.0 BD-ROM 3D Blu-Ray quemador jugador escritor para PC  Blanco","S/ 117.67","S/ 86.19"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital My Passport Ultra, 1 TB","S/ 399.00","S/ 315.00"
"2017-08-28","cÛmputo","linio","Disco duro Unidad de estado s√≥lido Kingdian SATA3 2.5 pulgadas para el ordenador port√°til de escritorio S180 SSD","S/ 228.30","S/ 159.80"
"2017-08-28","cÛmputo","linio","Toshiba - Disco duro externo Canvio Basics, 1 TB, USB 3.0, Negro","S/ 290.00","S/ 229.89"
"2017-08-28","cÛmputo","linio","Disco Duro Interno -Seagate - Barracuda 2TB ST2000DM001 Sata- Plateado","S/ 399.00","S/ 299.00"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro Interno Barracuda 1TB ST1000DM003 - Plateado","S/ 299.00","S/ 199.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro Externo 2TB My Passport Ultra USB 3.0 - Azul","S/ 500.00","S/ 449.90"
"2017-08-28","cÛmputo","linio","EW Caddy de disco duro de 9.5 mm Universal 2 SATA HDD SSD para Bah√≠a √≥ptica CD/DVD-ROM","S/ 28.08","S/ 22.20"
"2017-08-28","cÛmputo","linio","Disco Duro de 1TB Externo USB 3.0 ADATA HD720 Black/Blue (AHD720-1TU3-CBL)","S/ 399.00","S/ 389.00"
"2017-08-28","cÛmputo","linio","Disco Duro S√≥lido Kingston SSD 240GB V300 Negro","S/ 599.00","S/ 409.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Seagate Expansion STEA1000400, 1 TB, USB 3.0.","S/ 350.00","S/ 260.00"
"2017-08-28","cÛmputo","linio","Disco Duro S√≥lido Kingston SSD 240GB V300  Negro","S/ 551.00","S/ 399.00"
"2017-08-28","cÛmputo","linio","Wenstern Digital - Disco Duro WD10PURX 1TB - P√∫rpura","S/ 321.00","S/ 249.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro WD10EFRX 1TB - Rojo","S/ 373.00","S/ 324.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro WD1002FAEX 1TB - Negro","S/ 436.00","S/ 379.00"
"2017-08-28","cÛmputo","linio","Kingston - Disco Duro S√≥lido HyperX 3K 120GB - Negro","S/ 408.00","S/ 249.00"
"2017-08-28","cÛmputo","linio","Seagate - Disco Duro de 160GB SATA Refabricado - Plateado","S/ 110.00","S/ 89.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Toshiba Canvio Connect II, 1 TB, USB 3.0, Rojo.","S/ 359.00","S/ 279.00"
"2017-08-28","cÛmputo","linio","Disco Duro S√≥lido Kingston V300 SSD 120GB - Negro","S/ 359.00","S/ 269.00"
"2017-08-28","cÛmputo","linio","Disco Duro Western Digital WD10EZEX 1 TB-Azul","S/ 299.00","S/ 209.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital My Passport, 2 TB, USB 3.0, Negro.","S/ 499.00","S/ 449.00"
"2017-08-28","cÛmputo","linio","DISCO SOLIDO INT. CRUCIAL 120GB BX100 SSD SATA 6GB/S SILVER","S/ 439.00","S/ 370.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Western Digital Elements Portable, 1 TB, USB 3.0, negro.",NA,"S/ 259.99"
"2017-08-28","cÛmputo","linio"," Disco duro externo Toshiba Canvio Connect II 2 TB USB 3.0-Negro ","S/ 520.00","S/ 394.90"
"2017-08-28","cÛmputo","linio","Disco duro externo Toshiba Canvio Connect II, 1 TB, USB 3.0, Azul.","S/ 359.00","S/ 279.00"
"2017-08-28","cÛmputo","linio","Disco duro externo Seagate Expansion STEA2000400, 2 TB, USB 3.0 / 2.0.","S/ 459.00","S/ 399.00"
"2017-08-28","cÛmputo","linio","Disco Duro Kingston S√≥lido HyperX 3K 240GB - Negro","S/ 735.00","S/ 419.00"
"2017-08-28","cÛmputo","linio","Western Digital - Disco Duro WD10EZEX de 1TB - Plateado","S/ 319.00","S/ 199.90"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 3 TB, USB 3.0, Blanco.","S/ 700.00","S/ 529.50"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Toshiba Canvio Connect II, 1 TB, USB 3.0, Negro.","S/ 350.00","S/ 275.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 1 TB, USB 3.0, Blanco","S/ 420.00","S/ 275.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital My Passport, 1 TB, USB 3.0, Azul","S/ 350.00","S/ 278.00"
"2017-08-28","cÛmputo","linio","Disco Duro de 1TB Externo USB 3.0 ADATA HD720 Black (AHD720-1TU3-CBK","S/ 399.00","S/ 389.00"
"2017-08-28","cÛmputo","linio","Disco Duro de 2TB Externo USB 3.0 ADATA HD720 Black/Blue (AHD720-2TU3-CBL)","S/ 589.00","S/ 499.00"
"2017-08-28","cÛmputo","linio","Disco De Estado Solido Kingston SSDNow UV400 120GB SATA 6Gb/s","S/ 320.00","S/ 259.50"
"2017-08-28","cÛmputo","linio","Toshiba -  Disco Duro Externo Toshiba 2tb Canvio Basics Basic Usb 3.0 - Negro","S/ 460.00","S/ 352.00"
"2017-08-28","cÛmputo","linio","Disco De Estado Solido SanDisk SSD Plus 120GB SATA 6Gb/s 2.5""","S/ 300.00","S/ 238.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Seagate Plus Slim 1TB USB 3.0 - Gris","S/ 300.90","S/ 248.90"
"2017-08-28","cÛmputo","linio","Unidad De Estado Solido SanDisk SSD Plus De 240GB SATA 6Gb/s 2.5""","S/ 495.00","S/ 382.00"
"2017-08-28","cÛmputo","linio","Unidad De Estado Solido Kingston HyperX Savage, 480GB, SATA 6Gb/s, 2.5""","S/ 1,200.00","S/ 949.50"
"2017-08-28","cÛmputo","linio","Western Digital - My Cloud Disco Duro Externo 4 TB Mi Nube Personal Ethernet Gigabit USB 3.0 - Blanco","S/ 1,199.00","S/ 1,019.00"
"2017-08-28","cÛmputo","linio","disco duro Seagate 500GB 3.5"" SATA II PULLS HD SLIM - Plomo",NA,"S/ 147.00"
"2017-08-28","cÛmputo","linio","875 ESATA Dual IDE HUB HDD Estaci√≥n De Acoplamiento Lector De Tarjetas EU Enchufe","S/ 95.00","S/ 80.00"
"2017-08-28","cÛmputo","linio","Toshiba  - Disco Duro Externo Canvio Basics 1 TB USB 3.0 - Negro","S/ 349.00","S/ 259.99"
"2017-08-28","cÛmputo","linio","Disco Externo Seagate  Expansion 2.5"" 4TB USB 3.0","S/ 619.00","S/ 509.00"
"2017-08-28","cÛmputo","linio","ER USB Drive Externo 3.0 BD-ROM 3D Blu-Ray quemador jugador escritor para PC  Negro","S/ 110.22","S/ 80.87"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Western Digital Elements Portable 2 TB USB 3.0 - Negro","S/ 396.00","S/ 370.00"
"2017-08-28","cÛmputo","linio","Seagate Disco Duro Externo Expansion 1TB USB 3.0 - Negro","S/ 299.00","S/ 235.00"
